N,animal_id,BCS,data,frame,RGB_path,depth_path
15812,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.044.png,27.03.2025\175\depth\09.08.26.044.png
15813,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.137.png,27.03.2025\175\depth\09.08.26.137.png
15814,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.232.png,27.03.2025\175\depth\09.08.26.232.png
15815,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.324.png,27.03.2025\175\depth\09.08.26.324.png
15816,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.415.png,27.03.2025\175\depth\09.08.26.415.png
15817,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.509.png,27.03.2025\175\depth\09.08.26.509.png
15818,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.603.png,27.03.2025\175\depth\09.08.26.603.png
15819,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.680.png,27.03.2025\175\depth\09.08.26.680.png
15820,4891,4.5,27.03.2025,175,27.03.2025\175\rgb\09.08.26.772.png,27.03.2025\175\depth\09.08.26.772.png
15821,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.338.png,27.03.2025\176\depth\09.08.39.338.png
15822,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.439.png,27.03.2025\176\depth\09.08.39.439.png
15823,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.532.png,27.03.2025\176\depth\09.08.39.532.png
15824,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.623.png,27.03.2025\176\depth\09.08.39.623.png
15825,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.718.png,27.03.2025\176\depth\09.08.39.718.png
15826,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.809.png,27.03.2025\176\depth\09.08.39.809.png
15827,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.905.png,27.03.2025\176\depth\09.08.39.905.png
15828,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.39.997.png,27.03.2025\176\depth\09.08.39.997.png
15829,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.091.png,27.03.2025\176\depth\09.08.40.091.png
15830,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.180.png,27.03.2025\176\depth\09.08.40.180.png
15831,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.274.png,27.03.2025\176\depth\09.08.40.274.png
15832,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.367.png,27.03.2025\176\depth\09.08.40.367.png
15833,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.472.png,27.03.2025\176\depth\09.08.40.472.png
15834,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.564.png,27.03.2025\176\depth\09.08.40.564.png
15835,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.660.png,27.03.2025\176\depth\09.08.40.660.png
15836,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.751.png,27.03.2025\176\depth\09.08.40.751.png
15837,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.843.png,27.03.2025\176\depth\09.08.40.843.png
15838,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.40.934.png,27.03.2025\176\depth\09.08.40.934.png
15839,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.41.027.png,27.03.2025\176\depth\09.08.41.027.png
15840,34287,4.0,27.03.2025,176,27.03.2025\176\rgb\09.08.41.119.png,27.03.2025\176\depth\09.08.41.119.png
15841,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.162.png,27.03.2025\177\depth\09.11.13.162.png
15842,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.265.png,27.03.2025\177\depth\09.11.13.265.png
15843,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.357.png,27.03.2025\177\depth\09.11.13.357.png
15844,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.445.png,27.03.2025\177\depth\09.11.13.445.png
15845,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.540.png,27.03.2025\177\depth\09.11.13.540.png
15846,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.632.png,27.03.2025\177\depth\09.11.13.632.png
15847,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.726.png,27.03.2025\177\depth\09.11.13.726.png
15848,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.819.png,27.03.2025\177\depth\09.11.13.819.png
15849,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.13.911.png,27.03.2025\177\depth\09.11.13.911.png
15850,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.005.png,27.03.2025\177\depth\09.11.14.005.png
15851,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.097.png,27.03.2025\177\depth\09.11.14.097.png
15852,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.194.png,27.03.2025\177\depth\09.11.14.194.png
15853,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.284.png,27.03.2025\177\depth\09.11.14.284.png
15854,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.375.png,27.03.2025\177\depth\09.11.14.375.png
15855,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.468.png,27.03.2025\177\depth\09.11.14.468.png
15856,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.562.png,27.03.2025\177\depth\09.11.14.562.png
15857,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.649.png,27.03.2025\177\depth\09.11.14.649.png
15858,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.744.png,27.03.2025\177\depth\09.11.14.744.png
15859,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.838.png,27.03.2025\177\depth\09.11.14.838.png
15860,5177,3.5,27.03.2025,177,27.03.2025\177\rgb\09.11.14.931.png,27.03.2025\177\depth\09.11.14.931.png
15861,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.318.png,27.03.2025\178\depth\09.11.27.318.png
15862,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.416.png,27.03.2025\178\depth\09.11.27.416.png
15863,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.509.png,27.03.2025\178\depth\09.11.27.509.png
15864,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.594.png,27.03.2025\178\depth\09.11.27.594.png
15865,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.691.png,27.03.2025\178\depth\09.11.27.691.png
15866,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.787.png,27.03.2025\178\depth\09.11.27.787.png
15867,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.877.png,27.03.2025\178\depth\09.11.27.877.png
15868,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.27.969.png,27.03.2025\178\depth\09.11.27.969.png
15869,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.065.png,27.03.2025\178\depth\09.11.28.065.png
15870,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.155.png,27.03.2025\178\depth\09.11.28.155.png
15871,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.246.png,27.03.2025\178\depth\09.11.28.246.png
15872,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.337.png,27.03.2025\178\depth\09.11.28.337.png
15873,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.431.png,27.03.2025\178\depth\09.11.28.431.png
15874,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.533.png,27.03.2025\178\depth\09.11.28.533.png
15875,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.629.png,27.03.2025\178\depth\09.11.28.629.png
15876,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.718.png,27.03.2025\178\depth\09.11.28.718.png
15877,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.810.png,27.03.2025\178\depth\09.11.28.810.png
15878,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.904.png,27.03.2025\178\depth\09.11.28.904.png
15879,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.28.999.png,27.03.2025\178\depth\09.11.28.999.png
15880,221022,3.0,27.03.2025,178,27.03.2025\178\rgb\09.11.29.086.png,27.03.2025\178\depth\09.11.29.086.png
15881,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.42.975.png,27.03.2025\179\depth\09.11.42.975.png
15882,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.067.png,27.03.2025\179\depth\09.11.43.067.png
15883,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.160.png,27.03.2025\179\depth\09.11.43.160.png
15884,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.253.png,27.03.2025\179\depth\09.11.43.253.png
15885,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.343.png,27.03.2025\179\depth\09.11.43.343.png
15886,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.437.png,27.03.2025\179\depth\09.11.43.437.png
15887,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.530.png,27.03.2025\179\depth\09.11.43.530.png
15888,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.620.png,27.03.2025\179\depth\09.11.43.620.png
15889,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.713.png,27.03.2025\179\depth\09.11.43.713.png
15890,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.803.png,27.03.2025\179\depth\09.11.43.803.png
15891,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.897.png,27.03.2025\179\depth\09.11.43.897.png
15892,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.43.992.png,27.03.2025\179\depth\09.11.43.992.png
15893,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.084.png,27.03.2025\179\depth\09.11.44.084.png
15894,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.179.png,27.03.2025\179\depth\09.11.44.179.png
15895,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.270.png,27.03.2025\179\depth\09.11.44.270.png
15896,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.362.png,27.03.2025\179\depth\09.11.44.362.png
15897,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.453.png,27.03.2025\179\depth\09.11.44.453.png
15898,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.547.png,27.03.2025\179\depth\09.11.44.547.png
15899,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.640.png,27.03.2025\179\depth\09.11.44.640.png
15900,920902,3.75,27.03.2025,179,27.03.2025\179\rgb\09.11.44.732.png,27.03.2025\179\depth\09.11.44.732.png
15901,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.01.607.png,27.03.2025\180\depth\09.12.01.607.png
15902,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.01.706.png,27.03.2025\180\depth\09.12.01.706.png
15903,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.01.798.png,27.03.2025\180\depth\09.12.01.798.png
15904,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.01.891.png,27.03.2025\180\depth\09.12.01.891.png
15905,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.01.981.png,27.03.2025\180\depth\09.12.01.981.png
15906,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.075.png,27.03.2025\180\depth\09.12.02.075.png
15907,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.169.png,27.03.2025\180\depth\09.12.02.169.png
15908,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.260.png,27.03.2025\180\depth\09.12.02.260.png
15909,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.353.png,27.03.2025\180\depth\09.12.02.353.png
15910,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.444.png,27.03.2025\180\depth\09.12.02.444.png
15911,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.537.png,27.03.2025\180\depth\09.12.02.537.png
15912,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.623.png,27.03.2025\180\depth\09.12.02.623.png
15913,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.724.png,27.03.2025\180\depth\09.12.02.724.png
15914,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.817.png,27.03.2025\180\depth\09.12.02.817.png
15915,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.02.911.png,27.03.2025\180\depth\09.12.02.911.png
15916,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.03.005.png,27.03.2025\180\depth\09.12.03.005.png
15917,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.03.097.png,27.03.2025\180\depth\09.12.03.097.png
15918,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.03.191.png,27.03.2025\180\depth\09.12.03.191.png
15919,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.03.283.png,27.03.2025\180\depth\09.12.03.283.png
15920,6078,3.25,27.03.2025,180,27.03.2025\180\rgb\09.12.03.376.png,27.03.2025\180\depth\09.12.03.376.png
15921,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.137.png,27.03.2025\181\depth\09.12.12.137.png
15922,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.239.png,27.03.2025\181\depth\09.12.12.239.png
15923,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.332.png,27.03.2025\181\depth\09.12.12.332.png
15924,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.423.png,27.03.2025\181\depth\09.12.12.423.png
15925,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.515.png,27.03.2025\181\depth\09.12.12.515.png
15926,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.596.png,27.03.2025\181\depth\09.12.12.596.png
15927,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.683.png,27.03.2025\181\depth\09.12.12.683.png
15928,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.774.png,27.03.2025\181\depth\09.12.12.774.png
15929,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.870.png,27.03.2025\181\depth\09.12.12.870.png
15930,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.12.960.png,27.03.2025\181\depth\09.12.12.960.png
15931,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.051.png,27.03.2025\181\depth\09.12.13.051.png
15932,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.145.png,27.03.2025\181\depth\09.12.13.145.png
15933,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.238.png,27.03.2025\181\depth\09.12.13.238.png
15934,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.333.png,27.03.2025\181\depth\09.12.13.333.png
15935,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.421.png,27.03.2025\181\depth\09.12.13.421.png
15936,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.514.png,27.03.2025\181\depth\09.12.13.514.png
15937,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.604.png,27.03.2025\181\depth\09.12.13.604.png
15938,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.700.png,27.03.2025\181\depth\09.12.13.700.png
15939,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.790.png,27.03.2025\181\depth\09.12.13.790.png
15940,420825,3.25,27.03.2025,181,27.03.2025\181\rgb\09.12.13.881.png,27.03.2025\181\depth\09.12.13.881.png
15941,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.266.png,27.03.2025\182\depth\09.12.28.266.png
15942,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.368.png,27.03.2025\182\depth\09.12.28.368.png
15943,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.458.png,27.03.2025\182\depth\09.12.28.458.png
15944,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.550.png,27.03.2025\182\depth\09.12.28.550.png
15945,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.642.png,27.03.2025\182\depth\09.12.28.642.png
15946,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.734.png,27.03.2025\182\depth\09.12.28.734.png
15947,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.828.png,27.03.2025\182\depth\09.12.28.828.png
15948,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.28.919.png,27.03.2025\182\depth\09.12.28.919.png
15949,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.014.png,27.03.2025\182\depth\09.12.29.014.png
15950,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.106.png,27.03.2025\182\depth\09.12.29.106.png
15951,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.200.png,27.03.2025\182\depth\09.12.29.200.png
15952,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.293.png,27.03.2025\182\depth\09.12.29.293.png
15953,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.384.png,27.03.2025\182\depth\09.12.29.384.png
15954,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.479.png,27.03.2025\182\depth\09.12.29.479.png
15955,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.569.png,27.03.2025\182\depth\09.12.29.569.png
15956,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.665.png,27.03.2025\182\depth\09.12.29.665.png
15957,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.769.png,27.03.2025\182\depth\09.12.29.769.png
15958,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.861.png,27.03.2025\182\depth\09.12.29.861.png
15959,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.29.956.png,27.03.2025\182\depth\09.12.29.956.png
15960,6634,3.75,27.03.2025,182,27.03.2025\182\rgb\09.12.30.047.png,27.03.2025\182\depth\09.12.30.047.png
15961,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.44.678.png,27.03.2025\183\depth\09.12.44.678.png
15962,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.44.780.png,27.03.2025\183\depth\09.12.44.780.png
15963,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.44.884.png,27.03.2025\183\depth\09.12.44.884.png
15964,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.44.996.png,27.03.2025\183\depth\09.12.44.996.png
15965,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.102.png,27.03.2025\183\depth\09.12.45.102.png
15966,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.205.png,27.03.2025\183\depth\09.12.45.205.png
15967,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.300.png,27.03.2025\183\depth\09.12.45.300.png
15968,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.407.png,27.03.2025\183\depth\09.12.45.407.png
15969,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.513.png,27.03.2025\183\depth\09.12.45.513.png
15970,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.619.png,27.03.2025\183\depth\09.12.45.619.png
15971,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.728.png,27.03.2025\183\depth\09.12.45.728.png
15972,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.818.png,27.03.2025\183\depth\09.12.45.818.png
15973,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.45.913.png,27.03.2025\183\depth\09.12.45.913.png
15974,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.004.png,27.03.2025\183\depth\09.12.46.004.png
15975,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.109.png,27.03.2025\183\depth\09.12.46.109.png
15976,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.208.png,27.03.2025\183\depth\09.12.46.208.png
15977,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.312.png,27.03.2025\183\depth\09.12.46.312.png
15978,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.423.png,27.03.2025\183\depth\09.12.46.423.png
15979,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.522.png,27.03.2025\183\depth\09.12.46.522.png
15980,5127,3.5,27.03.2025,183,27.03.2025\183\rgb\09.12.46.614.png,27.03.2025\183\depth\09.12.46.614.png
15981,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.12.59.543.png,27.03.2025\184\depth\09.12.59.543.png
15982,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.12.59.645.png,27.03.2025\184\depth\09.12.59.645.png
15983,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.12.59.738.png,27.03.2025\184\depth\09.12.59.738.png
15984,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.12.59.831.png,27.03.2025\184\depth\09.12.59.831.png
15985,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.12.59.924.png,27.03.2025\184\depth\09.12.59.924.png
15986,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.017.png,27.03.2025\184\depth\09.13.00.017.png
15987,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.108.png,27.03.2025\184\depth\09.13.00.108.png
15988,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.199.png,27.03.2025\184\depth\09.13.00.199.png
15989,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.291.png,27.03.2025\184\depth\09.13.00.291.png
15990,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.385.png,27.03.2025\184\depth\09.13.00.385.png
15991,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.478.png,27.03.2025\184\depth\09.13.00.478.png
15992,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.571.png,27.03.2025\184\depth\09.13.00.571.png
15993,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.666.png,27.03.2025\184\depth\09.13.00.666.png
15994,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.774.png,27.03.2025\184\depth\09.13.00.774.png
15995,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.867.png,27.03.2025\184\depth\09.13.00.867.png
15996,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.00.973.png,27.03.2025\184\depth\09.13.00.973.png
15997,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.01.066.png,27.03.2025\184\depth\09.13.01.066.png
15998,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.01.159.png,27.03.2025\184\depth\09.13.01.159.png
15999,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.01.251.png,27.03.2025\184\depth\09.13.01.251.png
16000,111109,3.5,27.03.2025,184,27.03.2025\184\rgb\09.13.01.343.png,27.03.2025\184\depth\09.13.01.343.png
16001,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.14.866.png,27.03.2025\185\depth\09.13.14.866.png
16002,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.14.968.png,27.03.2025\185\depth\09.13.14.968.png
16003,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.059.png,27.03.2025\185\depth\09.13.15.059.png
16004,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.150.png,27.03.2025\185\depth\09.13.15.150.png
16005,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.241.png,27.03.2025\185\depth\09.13.15.241.png
16006,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.334.png,27.03.2025\185\depth\09.13.15.334.png
16007,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.428.png,27.03.2025\185\depth\09.13.15.428.png
16008,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.517.png,27.03.2025\185\depth\09.13.15.517.png
16009,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.609.png,27.03.2025\185\depth\09.13.15.609.png
16010,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.703.png,27.03.2025\185\depth\09.13.15.703.png
16011,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.798.png,27.03.2025\185\depth\09.13.15.798.png
16012,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.889.png,27.03.2025\185\depth\09.13.15.889.png
16013,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.15.980.png,27.03.2025\185\depth\09.13.15.980.png
16014,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.071.png,27.03.2025\185\depth\09.13.16.071.png
16015,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.165.png,27.03.2025\185\depth\09.13.16.165.png
16016,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.259.png,27.03.2025\185\depth\09.13.16.259.png
16017,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.368.png,27.03.2025\185\depth\09.13.16.368.png
16018,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.456.png,27.03.2025\185\depth\09.13.16.456.png
16019,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.550.png,27.03.2025\185\depth\09.13.16.550.png
16020,421009,3.5,27.03.2025,185,27.03.2025\185\rgb\09.13.16.640.png,27.03.2025\185\depth\09.13.16.640.png
16021,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.077.png,27.03.2025\186\depth\09.13.30.077.png
16022,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.175.png,27.03.2025\186\depth\09.13.30.175.png
16023,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.268.png,27.03.2025\186\depth\09.13.30.268.png
16024,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.364.png,27.03.2025\186\depth\09.13.30.364.png
16025,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.455.png,27.03.2025\186\depth\09.13.30.455.png
16026,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.549.png,27.03.2025\186\depth\09.13.30.549.png
16027,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.642.png,27.03.2025\186\depth\09.13.30.642.png
16028,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.735.png,27.03.2025\186\depth\09.13.30.735.png
16029,501023,4.25,27.03.2025,186,27.03.2025\186\rgb\09.13.30.832.png,27.03.2025\186\depth\09.13.30.832.png
