N,animal_id,BCS,data,frame,RGB_path,depth_path
520,6647,3.5,06.12.2024,34,06.12.2024\34\rgb\14.31.50.133.png,06.12.2024\34\depth\14.31.50.133.png
521,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.06.784.png,06.12.2024\35\depth\14.32.06.784.png
522,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.06.868.png,06.12.2024\35\depth\14.32.06.868.png
523,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.06.958.png,06.12.2024\35\depth\14.32.06.958.png
524,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.054.png,06.12.2024\35\depth\14.32.07.054.png
525,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.144.png,06.12.2024\35\depth\14.32.07.144.png
526,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.237.png,06.12.2024\35\depth\14.32.07.237.png
527,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.329.png,06.12.2024\35\depth\14.32.07.329.png
528,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.414.png,06.12.2024\35\depth\14.32.07.414.png
529,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.496.png,06.12.2024\35\depth\14.32.07.496.png
530,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.589.png,06.12.2024\35\depth\14.32.07.589.png
531,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.681.png,06.12.2024\35\depth\14.32.07.681.png
532,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.779.png,06.12.2024\35\depth\14.32.07.779.png
533,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.867.png,06.12.2024\35\depth\14.32.07.867.png
534,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.07.944.png,06.12.2024\35\depth\14.32.07.944.png
535,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.08.038.png,06.12.2024\35\depth\14.32.08.038.png
536,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.08.132.png,06.12.2024\35\depth\14.32.08.132.png
537,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.08.224.png,06.12.2024\35\depth\14.32.08.224.png
538,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.08.317.png,06.12.2024\35\depth\14.32.08.317.png
539,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.08.414.png,06.12.2024\35\depth\14.32.08.414.png
540,6966,3.5,06.12.2024,35,06.12.2024\35\rgb\14.32.08.502.png,06.12.2024\35\depth\14.32.08.502.png
541,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.188.png,06.12.2024\36\depth\14.32.24.188.png
542,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.289.png,06.12.2024\36\depth\14.32.24.289.png
543,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.380.png,06.12.2024\36\depth\14.32.24.380.png
544,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.471.png,06.12.2024\36\depth\14.32.24.471.png
545,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.561.png,06.12.2024\36\depth\14.32.24.561.png
546,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.657.png,06.12.2024\36\depth\14.32.24.657.png
547,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.748.png,06.12.2024\36\depth\14.32.24.748.png
548,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.835.png,06.12.2024\36\depth\14.32.24.835.png
549,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.24.921.png,06.12.2024\36\depth\14.32.24.921.png
550,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.013.png,06.12.2024\36\depth\14.32.25.013.png
551,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.106.png,06.12.2024\36\depth\14.32.25.106.png
552,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.197.png,06.12.2024\36\depth\14.32.25.197.png
553,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.292.png,06.12.2024\36\depth\14.32.25.292.png
554,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.384.png,06.12.2024\36\depth\14.32.25.384.png
555,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.474.png,06.12.2024\36\depth\14.32.25.474.png
556,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.567.png,06.12.2024\36\depth\14.32.25.567.png
557,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.661.png,06.12.2024\36\depth\14.32.25.661.png
558,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.755.png,06.12.2024\36\depth\14.32.25.755.png
559,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.840.png,06.12.2024\36\depth\14.32.25.840.png
560,7440,3.25,06.12.2024,36,06.12.2024\36\rgb\14.32.25.925.png,06.12.2024\36\depth\14.32.25.925.png
561,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.56.608.png,06.12.2024\37\depth\14.32.56.608.png
562,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.56.706.png,06.12.2024\37\depth\14.32.56.706.png
563,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.56.799.png,06.12.2024\37\depth\14.32.56.799.png
564,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.56.891.png,06.12.2024\37\depth\14.32.56.891.png
565,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.56.988.png,06.12.2024\37\depth\14.32.56.988.png
566,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.077.png,06.12.2024\37\depth\14.32.57.077.png
567,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.168.png,06.12.2024\37\depth\14.32.57.168.png
568,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.260.png,06.12.2024\37\depth\14.32.57.260.png
569,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.354.png,06.12.2024\37\depth\14.32.57.354.png
570,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.445.png,06.12.2024\37\depth\14.32.57.445.png
571,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.529.png,06.12.2024\37\depth\14.32.57.529.png
572,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.622.png,06.12.2024\37\depth\14.32.57.622.png
573,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.716.png,06.12.2024\37\depth\14.32.57.716.png
574,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.805.png,06.12.2024\37\depth\14.32.57.805.png
575,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.895.png,06.12.2024\37\depth\14.32.57.895.png
576,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.57.989.png,06.12.2024\37\depth\14.32.57.989.png
577,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.58.082.png,06.12.2024\37\depth\14.32.58.082.png
578,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.58.173.png,06.12.2024\37\depth\14.32.58.173.png
579,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.58.264.png,06.12.2024\37\depth\14.32.58.264.png
580,811107,3.5,06.12.2024,37,06.12.2024\37\rgb\14.32.58.360.png,06.12.2024\37\depth\14.32.58.360.png
581,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.035.png,06.12.2024\38\depth\14.33.15.035.png
582,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.131.png,06.12.2024\38\depth\14.33.15.131.png
583,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.225.png,06.12.2024\38\depth\14.33.15.225.png
584,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.317.png,06.12.2024\38\depth\14.33.15.317.png
585,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.411.png,06.12.2024\38\depth\14.33.15.411.png
586,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.502.png,06.12.2024\38\depth\14.33.15.502.png
587,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.597.png,06.12.2024\38\depth\14.33.15.597.png
588,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.691.png,06.12.2024\38\depth\14.33.15.691.png
589,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.782.png,06.12.2024\38\depth\14.33.15.782.png
590,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.873.png,06.12.2024\38\depth\14.33.15.873.png
591,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.15.968.png,06.12.2024\38\depth\14.33.15.968.png
592,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.062.png,06.12.2024\38\depth\14.33.16.062.png
593,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.153.png,06.12.2024\38\depth\14.33.16.153.png
594,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.255.png,06.12.2024\38\depth\14.33.16.255.png
595,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.353.png,06.12.2024\38\depth\14.33.16.353.png
596,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.446.png,06.12.2024\38\depth\14.33.16.446.png
597,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.538.png,06.12.2024\38\depth\14.33.16.538.png
598,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.631.png,06.12.2024\38\depth\14.33.16.631.png
599,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.724.png,06.12.2024\38\depth\14.33.16.724.png
600,7395,3.0,06.12.2024,38,06.12.2024\38\rgb\14.33.16.817.png,06.12.2024\38\depth\14.33.16.817.png
601,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.374.png,06.12.2024\39\depth\14.33.31.374.png
602,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.474.png,06.12.2024\39\depth\14.33.31.474.png
603,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.566.png,06.12.2024\39\depth\14.33.31.566.png
604,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.657.png,06.12.2024\39\depth\14.33.31.657.png
605,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.752.png,06.12.2024\39\depth\14.33.31.752.png
606,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.843.png,06.12.2024\39\depth\14.33.31.843.png
607,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.31.935.png,06.12.2024\39\depth\14.33.31.935.png
608,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.026.png,06.12.2024\39\depth\14.33.32.026.png
609,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.122.png,06.12.2024\39\depth\14.33.32.122.png
610,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.212.png,06.12.2024\39\depth\14.33.32.212.png
611,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.305.png,06.12.2024\39\depth\14.33.32.305.png
612,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.398.png,06.12.2024\39\depth\14.33.32.398.png
613,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.487.png,06.12.2024\39\depth\14.33.32.487.png
614,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.584.png,06.12.2024\39\depth\14.33.32.584.png
615,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.676.png,06.12.2024\39\depth\14.33.32.676.png
616,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.769.png,06.12.2024\39\depth\14.33.32.769.png
617,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.859.png,06.12.2024\39\depth\14.33.32.859.png
618,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.32.956.png,06.12.2024\39\depth\14.33.32.956.png
619,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.33.048.png,06.12.2024\39\depth\14.33.33.048.png
620,5177,3.0,06.12.2024,39,06.12.2024\39\rgb\14.33.33.141.png,06.12.2024\39\depth\14.33.33.141.png
621,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.209.png,06.12.2024\41\depth\14.34.07.209.png
622,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.297.png,06.12.2024\41\depth\14.34.07.297.png
623,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.390.png,06.12.2024\41\depth\14.34.07.390.png
624,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.484.png,06.12.2024\41\depth\14.34.07.484.png
625,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.570.png,06.12.2024\41\depth\14.34.07.570.png
626,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.668.png,06.12.2024\41\depth\14.34.07.668.png
627,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.760.png,06.12.2024\41\depth\14.34.07.760.png
628,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.854.png,06.12.2024\41\depth\14.34.07.854.png
629,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.07.950.png,06.12.2024\41\depth\14.34.07.950.png
630,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.053.png,06.12.2024\41\depth\14.34.08.053.png
631,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.150.png,06.12.2024\41\depth\14.34.08.150.png
632,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.236.png,06.12.2024\41\depth\14.34.08.236.png
633,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.328.png,06.12.2024\41\depth\14.34.08.328.png
634,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.424.png,06.12.2024\41\depth\14.34.08.424.png
635,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.518.png,06.12.2024\41\depth\14.34.08.518.png
636,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.613.png,06.12.2024\41\depth\14.34.08.613.png
637,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.704.png,06.12.2024\41\depth\14.34.08.704.png
638,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.794.png,06.12.2024\41\depth\14.34.08.794.png
639,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.889.png,06.12.2024\41\depth\14.34.08.889.png
640,7377,3.25,06.12.2024,41,06.12.2024\41\rgb\14.34.08.982.png,06.12.2024\41\depth\14.34.08.982.png
641,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.20.805.png,06.12.2024\42\depth\14.34.20.805.png
642,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.20.901.png,06.12.2024\42\depth\14.34.20.901.png
643,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.20.993.png,06.12.2024\42\depth\14.34.20.993.png
644,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.089.png,06.12.2024\42\depth\14.34.21.089.png
645,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.181.png,06.12.2024\42\depth\14.34.21.181.png
646,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.275.png,06.12.2024\42\depth\14.34.21.275.png
647,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.366.png,06.12.2024\42\depth\14.34.21.366.png
648,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.462.png,06.12.2024\42\depth\14.34.21.462.png
649,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.551.png,06.12.2024\42\depth\14.34.21.551.png
650,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.642.png,06.12.2024\42\depth\14.34.21.642.png
651,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.736.png,06.12.2024\42\depth\14.34.21.736.png
652,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.828.png,06.12.2024\42\depth\14.34.21.828.png
653,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.21.922.png,06.12.2024\42\depth\14.34.21.922.png
654,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.015.png,06.12.2024\42\depth\14.34.22.015.png
655,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.107.png,06.12.2024\42\depth\14.34.22.107.png
656,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.197.png,06.12.2024\42\depth\14.34.22.197.png
657,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.291.png,06.12.2024\42\depth\14.34.22.291.png
658,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.385.png,06.12.2024\42\depth\14.34.22.385.png
659,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.477.png,06.12.2024\42\depth\14.34.22.477.png
660,6733,3.25,06.12.2024,42,06.12.2024\42\rgb\14.34.22.569.png,06.12.2024\42\depth\14.34.22.569.png
661,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.38.653.png,06.12.2024\43\depth\14.34.38.653.png
662,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.38.752.png,06.12.2024\43\depth\14.34.38.752.png
663,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.38.846.png,06.12.2024\43\depth\14.34.38.846.png
664,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.38.936.png,06.12.2024\43\depth\14.34.38.936.png
665,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.029.png,06.12.2024\43\depth\14.34.39.029.png
666,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.122.png,06.12.2024\43\depth\14.34.39.122.png
667,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.216.png,06.12.2024\43\depth\14.34.39.216.png
668,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.305.png,06.12.2024\43\depth\14.34.39.305.png
669,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.400.png,06.12.2024\43\depth\14.34.39.400.png
670,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.492.png,06.12.2024\43\depth\14.34.39.492.png
671,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.585.png,06.12.2024\43\depth\14.34.39.585.png
672,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.675.png,06.12.2024\43\depth\14.34.39.675.png
673,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.767.png,06.12.2024\43\depth\14.34.39.767.png
674,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.858.png,06.12.2024\43\depth\14.34.39.858.png
675,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.39.952.png,06.12.2024\43\depth\14.34.39.952.png
676,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.40.046.png,06.12.2024\43\depth\14.34.40.046.png
677,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.40.141.png,06.12.2024\43\depth\14.34.40.141.png
678,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.40.230.png,06.12.2024\43\depth\14.34.40.230.png
679,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.40.323.png,06.12.2024\43\depth\14.34.40.323.png
680,5155,3.25,06.12.2024,43,06.12.2024\43\rgb\14.34.40.419.png,06.12.2024\43\depth\14.34.40.419.png
681,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.55.905.png,06.12.2024\44\depth\14.34.55.905.png
682,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.004.png,06.12.2024\44\depth\14.34.56.004.png
683,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.096.png,06.12.2024\44\depth\14.34.56.096.png
684,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.189.png,06.12.2024\44\depth\14.34.56.189.png
685,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.281.png,06.12.2024\44\depth\14.34.56.281.png
686,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.373.png,06.12.2024\44\depth\14.34.56.373.png
687,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.464.png,06.12.2024\44\depth\14.34.56.464.png
688,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.559.png,06.12.2024\44\depth\14.34.56.559.png
689,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.654.png,06.12.2024\44\depth\14.34.56.654.png
690,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.744.png,06.12.2024\44\depth\14.34.56.744.png
691,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.835.png,06.12.2024\44\depth\14.34.56.835.png
692,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.56.928.png,06.12.2024\44\depth\14.34.56.928.png
693,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.022.png,06.12.2024\44\depth\14.34.57.022.png
694,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.118.png,06.12.2024\44\depth\14.34.57.118.png
695,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.209.png,06.12.2024\44\depth\14.34.57.209.png
696,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.303.png,06.12.2024\44\depth\14.34.57.303.png
697,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.394.png,06.12.2024\44\depth\14.34.57.394.png
698,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.488.png,06.12.2024\44\depth\14.34.57.488.png
699,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.579.png,06.12.2024\44\depth\14.34.57.579.png
700,7503,3.5,06.12.2024,44,06.12.2024\44\rgb\14.34.57.662.png,06.12.2024\44\depth\14.34.57.662.png
701,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.068.png,06.12.2024\46\depth\14.35.45.068.png
702,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.151.png,06.12.2024\46\depth\14.35.45.151.png
703,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.227.png,06.12.2024\46\depth\14.35.45.227.png
704,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.306.png,06.12.2024\46\depth\14.35.45.306.png
705,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.380.png,06.12.2024\46\depth\14.35.45.380.png
706,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.458.png,06.12.2024\46\depth\14.35.45.458.png
707,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.534.png,06.12.2024\46\depth\14.35.45.534.png
708,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.615.png,06.12.2024\46\depth\14.35.45.615.png
709,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.706.png,06.12.2024\46\depth\14.35.45.706.png
710,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.797.png,06.12.2024\46\depth\14.35.45.797.png
711,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.888.png,06.12.2024\46\depth\14.35.45.888.png
712,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.45.983.png,06.12.2024\46\depth\14.35.45.983.png
713,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.074.png,06.12.2024\46\depth\14.35.46.074.png
714,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.150.png,06.12.2024\46\depth\14.35.46.150.png
715,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.228.png,06.12.2024\46\depth\14.35.46.228.png
716,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.307.png,06.12.2024\46\depth\14.35.46.307.png
717,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.395.png,06.12.2024\46\depth\14.35.46.395.png
718,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.476.png,06.12.2024\46\depth\14.35.46.476.png
719,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.551.png,06.12.2024\46\depth\14.35.46.551.png
720,7476,3.25,06.12.2024,46,06.12.2024\46\rgb\14.35.46.629.png,06.12.2024\46\depth\14.35.46.629.png
721,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.02.894.png,06.12.2024\47\depth\14.36.02.894.png
722,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.02.978.png,06.12.2024\47\depth\14.36.02.978.png
723,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.069.png,06.12.2024\47\depth\14.36.03.069.png
724,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.147.png,06.12.2024\47\depth\14.36.03.147.png
725,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.238.png,06.12.2024\47\depth\14.36.03.238.png
726,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.330.png,06.12.2024\47\depth\14.36.03.330.png
727,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.422.png,06.12.2024\47\depth\14.36.03.422.png
728,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.516.png,06.12.2024\47\depth\14.36.03.516.png
729,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.608.png,06.12.2024\47\depth\14.36.03.608.png
730,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.700.png,06.12.2024\47\depth\14.36.03.700.png
731,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.791.png,06.12.2024\47\depth\14.36.03.791.png
732,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.888.png,06.12.2024\47\depth\14.36.03.888.png
733,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.03.979.png,06.12.2024\47\depth\14.36.03.979.png
734,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.070.png,06.12.2024\47\depth\14.36.04.070.png
735,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.160.png,06.12.2024\47\depth\14.36.04.160.png
736,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.253.png,06.12.2024\47\depth\14.36.04.253.png
737,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.330.png,06.12.2024\47\depth\14.36.04.330.png
738,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.422.png,06.12.2024\47\depth\14.36.04.422.png
739,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.515.png,06.12.2024\47\depth\14.36.04.515.png
740,5139,3.25,06.12.2024,47,06.12.2024\47\rgb\14.36.04.609.png,06.12.2024\47\depth\14.36.04.609.png
